"","objectid","year","state","agency","unit_id","fire_name","alarm_date","cont_date","cause","objective","gis_acres","complex_name","shape_area","shape_length","fire_days"
"1583",1872,2018,"CA","CDF","SHU","HAT",2018-08-09,2018-08-12,9,1,1769.335,NA,12582511.42,26619.42536,3
"1584",1873,2018,"CA","CDF","SHU","FLAT",2018-06-28,2018-06-30,14,1,129.755,NA,911141.9531,5546.404376,2
"1585",1874,2018,"CA","CDF","SHU","BASCOM",2018-06-23,2018-06-23,2,1,336.7269,NA,2360145.383,8754.321559,0
"1586",1875,2018,"CA","CDF","SHU","GORGE",2018-08-19,2019-08-19,14,1,154.5624,NA,1078021.816,4874.892924,365
"1587",1876,2018,"CA","CDF","SHU","CRESTLINE",2018-07-24,2018-07-24,14,1,60.4863,NA,427920.543,2508.333178,0
"1588",1877,2018,"CA","CDF","SHU","CARR",2018-07-23,2018-09-01,10,1,229651.4,NA,1618694608,515058.5177,40
"1589",1878,2018,"CA","CDF","SHU","CREEK",2018-06-24,2018-06-26,7,1,71.65475,NA,502088.6523,3719.102483,2
"1590",1879,2018,"CA","CDF","SHU","HONEYBEE",2018-06-24,2018-06-24,7,1,7.635206,NA,53506.91016,1091.665439,0
"1591",1880,2018,"CA","CDF","SHU","DUMP",2018-06-24,2018-06-27,7,1,1220.089,NA,8544856.316,16247.26785,3
"1592",1881,2018,"CA","CDF","SHU","PANTHER",2018-06-24,2018-06-27,7,1,386.1122,NA,2701380.27,10610.6177,3
"1593",1882,2018,"CA","CDF","SHU","CORNER",2018-07-28,2018-07-28,14,1,94.28287,NA,669665.5547,3927.787477,0
"1594",1883,2018,"CA","CDF","TGU","SUN",2018-10-08,2018-10-08,10,1,3866.888,NA,26876415.97,32881.68238,0
"1595",1884,2018,"CA","CDF","TGU","ADAMS",2018-11-05,2018-11-05,11,1,55.53146,NA,387169.8945,3442.602012,0
"1596",1885,2018,"CA","CDF","TGU","APPLE",2018-06-09,2018-06-09,2,1,2725.726,NA,18778663.23,32005.65068,0
"1597",1886,2018,"CA","CDF","TGU","DALE",2018-07-09,2018-07-09,14,1,722.3575,NA,5034202.855,11164.1273,0
"1598",1887,2018,"CA","CDF","TGU","STOLL",2018-06-24,2018-06-24,14,1,258.6872,NA,1795252.008,8540.423456,0
"1599",1888,2018,"CA","CDF","TGU","CHROME",2018-05-28,2018-05-28,9,1,76.9834,NA,525919.4453,4251.024121,0
"1600",1889,2018,"CA","CDF","TGU","CHROME2",2018-06-09,2018-06-09,9,1,2259.095,NA,15427988.45,20270.68861,0
"1601",1890,2018,"CA","CDF","TGU","LARIAT",2018-07-14,2018-07-14,14,1,29.66777,NA,204883.1133,2129.59363,0
"1602",1891,2018,"CA","CDF","TGU","JELLY",2018-05-18,2018-05-18,2,1,107.0562,NA,745936.668,4703.768125,0
"1603",1892,2018,"CA","CDF","TUU","RIVER_7",2018-08-15,2018-08-18,14,1,496.1956,NA,3058383.785,9785.7776,3
"1604",1893,2018,"CA","CDF","HUU","JOHNSON",2018-07-15,2018-07-16,7,1,15.26755,NA,109649.7656,2241.345976,1
"1605",1894,2018,"CA","CDF","HUU","MATTOLE",2018-02-11,2018-02-11,14,1,13.00193,NA,90452.02344,2727.915159,0
"1606",1895,2018,"CA","CDF","HUU","SCHOOL",2018-08-20,2018-08-20,9,1,7.95544,NA,55323.88672,1423.756895,0
"1607",1896,2018,"CA","CDF","MVU","BORDER 3",2018-02-08,2018-02-08,14,1,12.29894,NA,70260.00391,2364.56007,0
"1608",1897,2018,"CA","CDF","MVU","CINNAMON",2018-07-20,2018-07-20,2,1,11.99425,NA,69274.57422,2287.243579,0
"1609",1898,2018,"CA","CDF","MVU","CASNER 2",2018-08-06,2018-08-06,2,1,13.91525,NA,80389.12109,1305.410729,0
"1610",1899,2018,"CA","CDF","MVU","VISTA",2018-06-05,2018-06-06,14,1,12.10395,NA,70484.22266,1577.450391,1
"1611",1900,2018,"CA","CDF","MVU","ROCK 5",2018-07-28,2018-08-02,14,1,206.2568,NA,1201319.156,8105.120958,5
"1612",1901,2018,"CA","CDF","MVU","RECYCLE",2018-06-06,2018-06-10,4,1,248.3807,NA,1421980.113,7500.284151,4
"1613",1902,2018,"CA","CDF","MVU","BORDER 8",2018-07-17,2018-07-17,7,1,28.34346,NA,161916.6563,1971.284179,0
"1614",1903,2018,"CA","CDF","MVU","AGUA",2018-05-22,2018-05-24,14,1,59.08208,NA,343675.7656,4014.796288,2
"1615",1904,2018,"CA","CDF","MVU","CHURCH 2",2018-06-11,2018-06-12,10,1,11.04537,NA,63280.8125,1826.772779,1
"1616",1905,2018,"CA","CDF","MVU","BUILDING",2018-07-06,2018-07-07,9,1,10.41985,NA,59609.19531,1679.901114,1
"1617",1906,2018,"CA","CCO","SBC","HOLIDAY",2018-07-06,2018-07-09,14,1,118.0118,NA,704218.1406,10353.10749,3
"1618",1907,2018,"CA","CCO","SBC","CRUCES",2018-07-18,2018-07-19,10,1,77.55305,NA,463482.1484,5134.494045,1
"1619",1908,2018,"CA","CCO","SBC","WINDMILL",2018-07-20,2018-07-23,2,1,90.147,NA,540224.4063,5155.645384,3
"1620",1909,2018,"CA","CCO","SBC","HAPPY",2018-05-17,2018-05-17,11,1,59.46514,NA,356321.7031,2910.197952,0
"1621",1910,2018,"CA","CDF","BEU","FAIRVIEW 2",2018-06-03,2018-06-03,11,1,35.76863,NA,226369.7305,2097.187327,0
"1622",1911,2018,"CA","CDF","BEU","EASTERN 2",2018-06-04,2018-06-12,11,1,528.1719,NA,3303472.273,13282.73348,8
"1623",1912,2018,"CA","CDF","BEU","PANOCHE 2",2018-06-04,2018-06-06,9,1,266.1002,NA,1676306.293,10190.34729,2
"1624",1913,2018,"CA","CDF","BEU","BEAVER",2018-06-12,2018-06-18,9,1,194.3561,NA,1215760.625,7853.897966,6
"1625",1914,2018,"CA","CDF","BEU","HIDDEN",2018-07-25,2018-07-25,14,1,38.78732,NA,245176.1367,2640.724947,0
"1626",1915,2018,"CA","CDF","BEU","TURKEY",2018-08-06,2018-08-07,9,1,2222.979,NA,13708617.6,18592.60323,1
"1627",1916,2018,"CA","CDF","BEU","GULCH",2018-08-11,2018-08-11,2,1,683.0506,NA,4233010.238,9651.017531,0
"1628",1917,2018,"CA","CDF","BEU","MANZANITA",2018-09-01,2018-09-02,11,1,59.66168,NA,377393.8594,5109.033879,1
"1629",1918,2018,"CA","CDF","BEU","METZ",2018-09-13,2018-09-15,11,1,411.9871,NA,2576049.055,13613.5145,2
"1630",1919,2018,"CA","CDF","BEU","GABILAN",2018-02-17,2018-02-17,5,1,15.67677,NA,99101.54688,1494.247799,0
"1631",1920,2018,"CA","CDF","BEU","GRIFFEN",2018-06-24,2018-06-27,7,1,10.36754,NA,64562.52734,1159.161523,3
"1632",1921,2018,"CA","CDF","BEU","RANCHITA",2018-06-19,2018-06-19,10,1,12.85658,NA,79245.59766,1238.301783,0
"1633",1922,2018,"CA","CDF","BEU","PRIEST",2018-10-13,2018-10-13,2,1,171.9416,NA,1069945.547,5147.884613,0
"1634",1923,2018,"CA","CDF","BEU","PANOCHE",2018-07-11,2018-07-15,14,1,213.3461,NA,1343992.359,11939.20239,4
"1635",1924,2018,"CA","CDF","BEU","IDRIA",2018-07-12,2018-07-15,9,1,110.1655,NA,692316.7422,4542.239907,3
"1636",1925,2018,"CA","CDF","BEU","SAN ARDO",2018-06-25,2018-06-26,9,1,287.0119,NA,1777957.855,6390.56031,1
"1637",1926,2018,"CA","CCO","VNC","VISTA",2018-11-16,2018-11-16,2,1,1.401421,NA,8343.300781,348.0682168,0
"1638",1927,2018,"CA","CCO","VNC","VICTORIA",2018-07-02,2018-07-02,14,1,0.663654,NA,3942.519531,1330.977185,0
"1639",1928,2018,"CA","CCO","VNC","ROLLING",2018-07-23,2018-07-23,14,1,0.007144618,NA,42.34375,24.9338855,0
"1640",1929,2018,"CA","CCO","VNC","GRIMES",2018-10-31,2018-11-01,2,1,0.2020703,NA,1202.476563,130.657423,1
"1641",1930,2018,"CA","CCO","VNC","ERBES",2018-01-31,2018-01-31,14,1,0.02883826,NA,171.1796875,48.44132077,0
"1642",1931,2018,"CA","CCO","VNC","HARBOR",2018-04-14,2018-04-14,14,1,0.3926331,NA,2329.339844,178.6112652,0
"1643",1932,2018,"CA","CCO","VNC","ROCKY",2018-08-04,2018-08-04,9,1,0.05268874,NA,312.9882813,108.9995187,0
"1644",1933,2018,"CA","CCO","VNC","PEKING",2018-11-16,2018-11-16,9,1,0.03789303,NA,225.1484375,55.39009556,0
"1645",1934,2018,"CA","CCO","VNC","SURF",2018-01-28,2018-01-29,14,1,1.48225,NA,8778.25,467.148449,1
"1646",1935,2018,"CA","CCO","VNC","DITCH",2018-07-13,2018-07-13,14,1,0.1295556,NA,770.0390625,103.8504993,0
"1647",1936,2018,"CA","CCO","VNC","MARIA",2018-10-22,2018-10-22,14,1,0.3801489,NA,2261.757813,214.3684396,0
"1648",1937,2018,"CA","CCO","VNC","MCWANE",2018-01-28,2018-01-29,14,1,0.7208683,NA,4269.351563,259.0280732,1
"1649",1938,2018,"CA","CCO","VNC","BEACH",2018-06-30,2018-06-30,9,1,0.521827,NA,3101.925781,265.0024804,0
"1650",1939,2018,"CA","CCO","VNC","ERRINGER",2018-01-31,2018-01-31,9,1,0.002820561,NA,16.765625,15.04478712,0
"1651",1940,2018,"CA","CCO","VNC","TORREY",2018-06-04,2018-06-04,2,1,1.533825,NA,9137.195313,425.9604782,0
"1652",1941,2018,"CA","CCO","VNC","HARBOR",2018-01-29,2018-01-29,14,1,0.001796366,NA,10.66796875,11.88482119,0
"1653",1942,2018,"CA","CCO","VNC","ARROYO",2018-06-12,2018-06-12,14,1,2.010384,NA,11921.71875,608.1354964,0
"1654",1943,2018,"CA","CCO","VNC","COLLINS",2018-09-26,2018-09-26,9,1,6.311197,NA,37508.44531,1511.150082,0
"1655",1944,2018,"CA","CCO","VNC","CAMPUS",2018-02-25,2018-02-25,14,1,0.2079522,NA,1236.152344,140.2563549,0
"1656",1945,2018,"CA","CCO","VNC","CANADA",2018-09-18,2018-09-18,14,1,0.003499902,NA,20.83203125,19.832049,0
"1657",1946,2018,"CA","CCO","VNC","KUEHNER",2018-05-07,2018-05-07,14,1,0.3439097,NA,2042.828125,385.7995418,0
"1658",1947,2018,"CA","CCO","VNC","ROADRUNNER",2018-11-08,2018-11-08,14,1,0.6135216,NA,3639.125,218.1750037,0
"1659",1948,2018,"CA","CCO","VNC","PERKINS",2018-06-19,2018-06-19,14,1,0.3048694,NA,1805.421875,237.1634056,0
"1660",1949,2018,"CA","CCO","VNC","CENTER",2018-01-20,2018-01-20,14,1,0.6356196,NA,3773.546875,225.019149,0
"1661",1950,2018,"CA","CCO","VNC","BROMLEY",2018-08-25,2018-08-25,9,1,0.07621309,NA,451.9023438,84.0478439,0
"1662",1951,2018,"CA","CCO","VNC","RIVER",2018-06-16,2018-06-16,14,1,0.8802599,NA,5229.917969,337.1813137,0
"1663",1952,2018,"CA","CCO","VNC","SOUTH MOUNTAIN",2018-07-06,2018-07-06,14,1,0.01594587,NA,94.8828125,35.75462847,0
"1664",1953,2018,"CA","CCO","VNC","MADERA",2018-10-16,2018-10-16,14,1,0.06417423,NA,381.4101563,89.83568427,0
"1665",1954,2018,"CA","CCO","VNC","PEAK",2018-11-12,2018-11-14,9,1,182.1956,NA,1082270.969,7124.015637,2
"1666",1955,2018,"CA","CCO","VNC","OLSEN",2018-06-27,2018-06-28,14,1,27.95707,NA,166018.2734,2475.359638,1
"1667",1956,2018,"CA","CCO","VNC","KNOLL",2018-06-30,2018-06-30,14,1,0.1293269,NA,767.671875,103.588511,0
"1668",1957,2018,"CA","CCO","VNC","BRIGGS",2018-11-15,2018-11-16,14,1,154.4603,NA,918161.1992,5060.575711,1
"1669",1958,2018,"CA","CCO","VNC","BALCOM",2018-01-28,2018-01-28,14,1,0.766014,NA,4552.765625,247.5953685,0
"1670",1959,2018,"CA","CCO","VNC","YOSEMITE",2018-09-18,2018-09-18,14,1,60.45642,NA,359448.7227,2678.19165,0
"1671",1960,2018,"CA","CCO","VNC","CORONADO",2018-06-12,2018-06-12,14,1,1.850803,NA,11020,429.9838071,0
"1672",1961,2018,"CA","CCO","VNC","MAIN",2018-01-03,2018-01-03,14,1,0.03201193,NA,190.234375,53.13506409,0
"1673",1962,2018,"CA","CCO","VNC","HARBOR",2018-07-02,2018-07-02,14,1,0.2560846,NA,1520.066406,159.4179311,0
"1674",1963,2018,"CA","CCO","VNC","GUIBERSON",2018-02-15,2018-02-15,9,1,0.1679282,NA,1000.285156,142.8703054,0
"1675",1964,2018,"CA","CCO","VNC","DUNES",2018-07-15,2018-07-15,14,1,0.001514838,NA,8.96875,11.00426013,0
"1676",1965,2018,"CA","CCO","VNC","STEARNS",2018-11-08,2018-11-08,9,1,0.2200132,NA,1307.3125,150.9773755,0
"1677",1966,2018,"CA","CCO","VNC","LYNN",2018-11-12,2018-11-13,14,1,10.07955,NA,59764.12109,1568.163808,1
"1678",1967,2018,"CA","CCO","VNC","LEMON",2018-07-06,2018-07-06,14,1,0.1705595,NA,1014.898438,124.2336404,0
"1679",1968,2018,"CA","CCO","VNC","TAPO",2018-08-01,2018-08-01,14,1,9.722479,NA,57816.24609,1328.158567,0
"1680",1969,2018,"CA","CCO","VNC","HARBOR",2018-06-29,2018-06-30,14,1,7.0504,NA,41849.58203,1354.343207,1
"1681",1970,2018,"CA","CCO","VNC","TELEGRAPH",2018-06-12,2018-06-12,14,1,7.057304,NA,42011.05859,1164.156055,0
"1682",1971,2018,"CA","CCO","VNC","SOUTH",2018-10-19,2018-10-19,14,1,5.842196,NA,34761.73828,928.5863068,0
"1683",1972,2018,"CA","CCO","VNC","SULPHUR",2018-06-28,2018-06-28,2,1,0.0939797,NA,560.4648438,117.0631837,0
"1684",1973,2018,"CA","CCO","VNC","FAIRVIEW",2018-07-30,2018-07-30,9,1,0.2936715,NA,1752.238281,259.9302379,0
"1685",1974,2018,"CA","CCO","VNC","HOPPER",2018-02-07,2018-02-07,2,1,0.2350992,NA,1400.914063,151.2154105,0
"1686",1975,2018,"CA","CCO","VNC","LUNA",2018-07-16,2018-07-16,9,1,0.5226448,NA,3118.191406,232.3855933,0
"1687",1976,2018,"CA","CCO","VNC","CASITAS",2018-08-12,2018-08-13,14,1,15.85888,NA,94576.97266,1858.485503,1
"1688",1977,2018,"CA","CCO","VNC","TREE",2018-06-14,2018-06-14,2,1,0.7231185,NA,4312.632813,248.1424041,0
"1689",1978,2018,"CA","CCO","VNC","NO NAME",2018-07-30,2018-07-30,9,1,0.002526514,NA,15.06640625,14.07264127,0
"1690",1979,2018,"CA","CCO","VNC","ROBLAR",2018-07-21,2018-07-21,14,1,1.527544,NA,9112.71875,461.112039,0
"1691",1980,2018,"CA","CCO","VNC","BALCOM",2017-12-22,2017-12-22,14,1,0.3788415,NA,2253.476563,221.1435717,0
"1692",1981,2018,"CA","CCO","VNC","HILL",2018-11-08,2018-11-22,14,1,4310.055,NA,25567604.08,46113.6566,14
"1693",1982,2018,"CA","CCO","VNC","SOUTH",2017-12-21,2017-12-21,14,1,0.01809152,NA,107.640625,39.374425,0
"1694",1983,2018,"CA","CCO","VNC","KUEHNER",2018-12-14,2018-12-14,14,1,0.009721164,NA,57.76171875,30.47280642,0
"1695",1984,2018,"CA","CCO","VNC","BURSON",2018-07-08,2018-07-08,2,1,0.1438642,NA,858.65625,123.3428624,0
"1696",1985,2018,"CA","CCO","KRN","TARINA",2018-08-03,2018-08-04,14,1,3516.185,NA,21457138.83,28431.02072,1
"1697",1986,2018,"CA","CCO","KRN","WELDON",2018-05-31,2018-05-31,14,1,0.4558595,NA,2801.511719,264.1837143,0
"1698",1987,2018,"CA","CCO","KRN",NA,2018-02-14,2018-02-14,14,1,0.5393313,NA,3298.570313,246.5845047,0
"1699",1988,2018,"CA","CCO","KRN","PINE",2018-08-16,2018-08-17,14,1,111.3694,NA,682778.5352,4610.244221,1
"1700",1989,2018,"CA","CCO","KRN","LEBEC",2018-07-08,2018-07-09,14,1,45.50365,NA,274105.6641,3366.941602,1
"1701",1990,2018,"CA","CCO","KRN","HILL",2018-05-28,2018-05-28,14,1,1.762257,NA,10729.01953,597.9842358,0
"1702",1991,2018,"CA","CCO","KRN","ROUND",2018-09-12,2018-09-14,14,1,201.6082,NA,1235116.988,6145.703688,2
"1703",1992,2018,"CA","CCO","KRN","OILFIELD INC",2018-04-10,2018-04-10,14,1,4.71712,NA,28880.41406,1332.914996,0
"1704",1993,2018,"CA","CCO","KRN","OIL",2018-07-29,2018-07-29,14,1,2.932689,NA,17942.44531,547.7274997,0
"1705",1994,2018,"CA","CCO","KRN","DIRT",2018-09-11,2018-09-11,14,1,2.366473,NA,14472.73047,604.2970887,0
"1706",1995,2018,"CA","CCO","KRN","NATIONAL",2018-08-30,2018-08-30,14,1,1.119159,NA,6804.246094,651.8831721,0
"1707",1996,2018,"CA","CCO","KRN","PEPPER",2018-06-08,2018-06-08,14,1,29.90837,NA,182452.8398,2006.430608,0
"1708",1997,2018,"CA","CCO","KRN",NA,2018-03-30,2018-03-30,14,1,0.2215543,NA,1359.707031,154.9916892,0
"1709",1998,2018,"CA","CCO","KRN",NA,2018-05-05,2018-05-05,14,1,13.65057,NA,84063.82813,1290.199826,0
"1710",1999,2018,"CA","CCO","KRN","ANNETTE",2018-08-20,2018-08-20,14,1,2.230697,NA,13722.77734,736.7799316,0
"1711",2000,2018,"CA","CCO","KRN",NA,2018-08-04,2018-08-04,14,1,17.67473,NA,108406.7773,1436.407393,0
"1712",2001,2018,"CA","CCO","KRN","LAKE",2018-05-31,2018-05-31,14,1,1.946541,NA,11755.98438,524.0076847,0
"1713",2002,2018,"CA","CCO","KRN","SOUTH",2018-06-18,2018-06-18,14,1,2.075565,NA,12767.71484,646.237803,0
"1714",2003,2018,"CA","CCO","KRN","DERBY",2018-06-06,2018-06-06,14,1,19.21136,NA,116674.3086,1414.911794,0
"1715",2004,2018,"CA","CDF","TCU","RIATA",2018-09-09,2018-09-12,9,1,14.5872,NA,95533.83203,1482.612768,3
"1716",2005,2018,"CA","CDF","TCU","WHISKEY",2018-10-15,2018-10-26,14,1,9.709066,NA,63859.15625,1434.891921,11
"1717",2006,2018,"CA","CDF","TCU","LAKE",2018-07-24,2018-07-27,14,1,18.63135,NA,120492.4219,1576.743803,3
"1718",2007,2018,"CA","CDF","TCU","CARTER",2018-06-07,2018-06-11,9,1,20.33479,NA,132330.2773,2655.993448,4
"1719",2008,2018,"CA","CDF","TCU","WILDCAT",2018-10-12,2018-10-13,9,1,26.81759,NA,174209.0039,2404.645297,1
"1720",2009,2018,"CA","CDF","TCU","WAVERLY",2018-06-29,2018-08-09,2,1,11759.62,NA,76775934.11,80615.12226,41
"1721",2010,2018,"CA","CDF","TCU","FLAT",2018-06-24,2018-07-04,14,1,163.3823,NA,1060494.664,5187.786632,10
"1722",2011,2018,"CA","CDF","TCU","HORSE",2018-06-25,2018-07-05,14,1,79.39225,NA,517755.8086,4180.068204,10
"1723",2012,2018,"CA","CDF","TCU","COOPERSTOWN",2018-07-16,2018-07-21,7,1,106.9955,NA,693241.5156,8291.950435,5
"1724",2013,2018,"CA","CDF","TCU","SOUTH",2018-08-06,2018-08-08,10,1,292.3123,NA,1910538.793,9973.39962,2
"1725",2014,2018,"CA","CDF","TCU","TULLOCH",2018-09-09,2018-09-13,10,1,574.9939,NA,3736588.609,11489.87213,4
"1726",2015,2018,"CA","CDF","TCU","PARROTTS",2018-08-05,2018-08-20,14,1,135.9872,NA,890110.7148,7376.473826,15
"1727",2016,2018,"CA","LRA","ORC","RIDGE ROUTE",2018-01-23,2018-01-23,14,1,0.1679536,NA,982.8085938,137.6262854,0
"1728",2017,2018,"CA","LRA","ORC","CREEK",2018-01-28,2018-01-28,14,1,0.4142567,NA,2417.058594,220.265598,0
"1729",2018,2018,"CA","LRA","ORC","CANADA IC",2018-02-20,2018-02-20,14,1,0.02049659,NA,120,41.21805639,0
"1730",2019,2018,"CA","CCO","ORC","EL TORO IC",2018-01-24,2018-01-24,14,1,0.09832976,NA,575.6367188,160.2417947,0
"1731",2020,2018,"CA","LRA","ORC","LA RAMBLA",2018-02-19,2018-02-19,14,1,0.007379493,NA,42.98046875,26.79817314,0
"1732",2021,2018,"CA","LRA","ORC","SOUTH HAMPTON CT",2018-03-27,2018-03-27,14,1,0.004819541,NA,28.1796875,20.91367834,0
"1733",2022,2018,"CA","DOD","MCP","MCP BASILONE GATE",2018-03-28,2018-03-28,14,1,0.02353987,NA,137.1796875,65.18328395,0
"1734",2023,2018,"CA","CCO","ORC","ALISO",2018-06-02,2018-06-10,14,1,175.7186,NA,1026564.402,6151.017892,8
"1735",2024,2018,"CA","CCO","ORC","SANTIAGO",2018-06-11,2018-06-14,14,1,154.9657,NA,909667.9102,6139.694517,3
"1736",2025,2018,"CA","CCO","ORC","TALBERT PARK SOUTH",2018-04-15,2018-04-15,14,1,7.518083,NA,44015.60547,1573.872147,0
"1737",2026,2018,"CA","CCO","ORC","SANTIAGO CANYON",2018-07-11,2018-07-11,14,1,0.2125467,NA,1247.734375,183.467869,0
"1738",2027,2018,"CA","CCO","ORC","ALICIA",2018-07-09,2018-07-09,14,1,0.3192534,NA,1866.585938,223.1387156,0
"1739",2028,2018,"CA","CCO","ORC","COTO",2018-08-05,2018-08-05,14,1,0.740642,NA,4328.816406,315.0813947,0
"1740",2029,2018,"CA","DOD","MCP","SAN MATEO CAMPGROUND",2018-08-02,2018-08-02,14,1,2.909111,NA,16943.59766,1011.666673,0
"1741",2030,2018,"CA","LRA","ORC","JAMBOREE",2018-08-05,2018-08-05,14,1,0.07474243,NA,437.0898438,83.69247251,0
"1742",2031,2018,"CA","CCO","ORC","B2 - YORBA",2018-09-15,2018-09-15,14,1,0.09713092,NA,572.4023438,145.5487483,0
"1743",2032,2018,"CA","CCO","ORC","BLUFF COVE",2018-02-12,2018-02-12,14,1,0.006579902,NA,38.06640625,27.5346213,0
"1744",2033,2018,"CA","CCO","ORC","COSTCO",2018-09-29,2018-09-29,14,1,0.01172807,NA,68.8515625,41.29677103,0
"1745",2034,2018,"CA","CCO","ORC","AMENO",2018-11-26,2018-11-26,14,1,0.7929642,NA,4619.902344,382.6319983,0
"1746",2035,2018,"CA","CCO","ORC","LAGUNA",2018-06-06,2018-06-06,14,1,1.118917,NA,6542.007813,893.321469,0
"1747",2036,2018,"CA","CCO","ORC","LIVE OAK",2018-06-13,2018-06-13,14,1,1.712397,NA,10029.98047,641.9538812,0
"1748",2037,2018,"CA","CDF","LNU","RESERVOIR",2018-05-28,2018-05-28,14,1,5.426959,NA,36585.68359,1364.73917,0
"1749",2038,2018,"CA","CDF","LNU","BERREYESSA",2018-06-01,2018-06-01,14,1,2.75961,NA,18331.96484,631.395209,0
"1750",2039,2018,"CA","CDF","LNU","BELLAGIO",2018-05-21,2018-05-21,14,1,12.94914,NA,84896.19922,1122.059352,0
"1751",2040,2018,"CA","CDF","LNU","EIGHTY EIGHT",2018-07-18,2018-07-21,14,1,822.23,NA,5458161.723,14173.429,3
"1752",2041,2018,"CA","CDF","LNU","COUNTY",2018-06-30,2018-07-11,14,1,89831.15,NA,597104332.3,213735.978,11
"1753",2042,2018,"CA","CDF","LNU","MADISON",2018-06-01,2018-06-01,14,1,12.08517,NA,80274.03125,1540.652241,0
"1754",2043,2018,"CA","CDF","LNU","STEELE",2018-07-28,2018-08-01,14,1,136.7954,NA,905504.5781,6334.075951,4
"1755",2044,2018,"CA","CDF","LNU","NELSON",2018-08-10,2018-08-12,9,1,2158.429,NA,14209554.09,20988.60057,2
"1756",2045,2018,"CA","CDF","LNU","CACHE",2018-08-26,2018-08-28,14,1,103.5501,NA,694614.8008,3283.024803,2
"1757",2046,2018,"CA","CDF","LNU","MADRONA",2018-08-16,2018-08-16,14,1,12.97519,NA,86107.64844,2142.988481,0
"1758",2047,2018,"CA","CDF","LNU","EAST",2018-08-08,2018-08-09,14,1,40.67442,NA,270520.5625,2684.220775,1
"1759",2048,2018,"CA","CDF","LNU","SYAR",2018-08-09,2018-08-09,14,1,10.19067,NA,67013.95313,1477.778309,0
"1760",2049,2018,"CA","CDF","LNU","GRADE",2018-08-30,2018-08-30,14,1,58.4351,NA,390224.6523,2643.87497,0
"1761",2050,2018,"CA","CDF","LNU","RIDGE",2018-09-02,2018-09-03,14,1,35.20044,NA,235904.9805,2267.598131,1
"1762",2051,2018,"CA","CDF","LNU","CARDER",2018-07-21,2018-07-21,14,1,50.16753,NA,335833.1133,3998.393455,0
"1763",2052,2018,"CA","CDF","LNU","KELSEY",2018-09-03,2018-09-03,14,1,24.47021,NA,163837.8281,2566.616844,0
"1764",2053,2018,"CA","CDF","LNU","SNELL",2018-09-08,2018-09-15,14,1,2488.218,NA,16563853.3,24727.28578,7
"1765",2054,2018,"CA","CDF","LNU","RIVER",2018-07-27,2018-08-10,14,1,48920.39,"MENDOCINO COMPLEX",328776999.5,123952.4179,14
"1766",2055,2018,"CA","CDF","LNU","RANCH",2018-07-27,2018-09-19,9,1,410202.5,"MENDOCINO COMPLEX",2774859061,450086.7901,54
"1767",2056,2018,"CA","CDF","RRU","EUCLID",2018-06-13,2018-06-23,14,1,156.3773,NA,921320.5742,8280.471149,10
"1768",2057,2018,"CA","CDF","RRU","PATTERSON",2018-05-17,2018-05-18,2,1,1260.987,NA,7382636.465,15872.30504,1
"1769",2059,2018,"CA","CDF","RRU","SOBOBA",2018-09-14,2018-09-15,14,1,21.58016,NA,126697.332,1856.193763,1
"1770",2060,2018,"CA","CCO","LAC","RAMBLA",2018-02-13,2018-02-13,11,1,0.02526989,NA,149.3515625,62.40671506,0
"1771",2061,2018,"CA","CCO","LAC","BRIDGE",2018-04-19,2018-04-20,11,1,7.767941,NA,46535.18359,1735.42714,1
"1772",2062,2018,"CA","CCO","LAC","HEFFNER",2018-05-04,2018-05-05,14,1,17.8683,NA,106552.0781,2311.124146,1
"1773",2063,2018,"CA","CCO","LAC","COMMERCE",2018-05-06,2018-05-06,11,1,14.20331,NA,84695.17969,3047.442358,0
"1774",2064,2018,"CA","CCO","LAC","SOUTH",2018-06-09,2018-06-12,14,1,175.1159,NA,1042451.629,4169.410776,3
"1775",2065,2018,"CA","CCO","LAC","VIEW",2018-05-27,2018-05-27,2,1,0.1131595,NA,667.6484375,167.7954393,0
"1776",2066,2018,"CA","CCO","LAC","SUN",2018-06-21,2018-06-21,14,1,0.9127468,NA,5428.96875,543.8060373,0
"1777",2067,2018,"CA","CCO","LAC","DULCE",2018-08-18,2018-08-18,15,1,9.17901,NA,54783.76953,2078.39088,0
"1778",2068,2018,"CA","CCO","LAC","VANTAGE",2018-09-08,2018-09-08,3,1,0.1195796,NA,705.2578125,105.7890061,0
"1779",2069,2018,"CA","CCO","LAC","STONE",2018-06-04,2018-06-05,2,1,1350.647,NA,8076638.402,23581.68765,1
"1780",2070,2018,"CA","CCO","LAC","QUAIL",2018-10-16,2018-10-16,14,1,2.155347,NA,12957.94141,860.1125735,0
"1781",2071,2018,"CA","CCO","LAC","WELDON",2018-11-01,2018-11-01,2,1,0.08640093,NA,514.1835938,97.58977962,0
"1782",2072,2018,"CA","CCO","LAC","CHARLIE",2018-09-22,2018-09-23,14,1,3350.528,NA,20020954.24,30913.28294,1
"1783",2073,2018,"CA","CCO","LAC","MUREAU",2018-10-10,2018-10-10,11,1,0.1335966,NA,791.4101563,125.8020973,0
"1784",2074,2018,"CA","CCO","LAC","SANTA MARIA",2018-10-31,2018-10-31,14,1,1.347234,NA,7975.605529,601.4304445,0
"1785",2075,2018,"CA","CCO","LAC","COPCO",2018-11-07,2018-11-14,9,1,6.980345,NA,41912.03125,982.7724208,7
